节点inter_Subt4__1__24.txt的数据

Date: Tue Dec 26 15:45:34 CST 2023
User: L-lab
Spectrometer: HR200306
触发模式: 0
积分时间 (秒): 1.000000E-1
Scans to average: 1
启用暗噪声校正: true
启用非线性校正: false
滑动平均宽度: 0
X轴模式: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
614.154	-116.58
614.603	-114.58
615.051	-40.58
615.5	-49.58
615.949	27.42
616.398	20.42
616.847	-19.58
617.295	-45.58
617.744	-25.58
618.193	-4.58
618.641	-95.58
619.09	-55.58
619.539	-81.58
619.987	-11.58
620.436	-75.58
620.884	-28.58
621.333	-59.58
621.781	-39.58
622.23	117.42
622.678	-70.58
623.127	-2.58
623.575	-36.58
624.024	-34.58
624.472	-70.58
624.92	25.42
625.369	-131.58
625.817	10.42
626.265	-14.58
626.713	-52.58
627.161	-63.58
627.61	-39.58
628.058	-6.58
628.506	-59.58
628.954	-70.58
629.402	-63.58
629.85	-61.58
630.298	-22.58
630.746	-108.58
631.194	-48.58
631.642	-15.58
632.09	-33.58
632.538	-19.58
632.986	18.42
633.434	-8.58
633.882	-34.58
634.329	-28.58
634.777	-58.58
635.225	-54.58
635.673	-33.58
636.12	-6.58
636.568	7.42
637.016	-74.58
637.463	15.42
637.911	-60.58
638.359	22.42
638.806	-6.58
639.254	-26.58
639.701	-47.58
640.149	-23.58
640.596	-40.58
641.044	-44.58
641.491	-52.58
641.938	-35.58
642.386	32.42
642.833	-21.58
643.281	-76.58
643.728	-83.58
644.175	-18.58
644.622	-17.58
645.07	-29.58
645.517	-126.58
645.964	-35.58
646.411	-14.58
646.858	-58.58
647.305	-60.58
647.752	-104.58
648.199	-6.58
648.646	33.42
649.093	-48.58
649.54	-82.58
649.987	8.42
650.434	-87.58
650.881	-69.58
651.328	-38.58
651.775	-26.58
652.222	-46.58
652.669	-65.58
653.115	-25.58
653.562	-60.58
654.009	-61.58
654.456	-54.58
654.902	-35.58
655.349	-99.58
655.796	-81.58
656.242	-13.58
656.689	-31.58
657.135	-30.58
657.582	-85.58
658.028	-33.58
658.475	-80.58
658.921	-18.58
659.368	-13.58
659.814	-56.58
660.26	-75.58
660.707	-64.58
661.153	-47.58
661.599	-33.58
662.046	-114.58
662.492	-42.58
662.938	-29.58
663.384	-33.58
663.831	-66.58
664.277	20.42
664.723	9.42
665.169	-16.58
665.615	-72.58
666.061	-65.58
666.507	-15.58
666.953	-21.58
667.399	18.42
667.845	-33.58
668.291	-50.58
668.737	-61.58
669.183	9.42
669.629	-60.58
670.075	-61.58
670.52	-101.58
670.966	-56.58
671.412	-111.58
671.858	-4.58
672.303	-67.58
672.749	25.42
673.195	-70.58
673.64	-53.58
674.086	-25.58
674.532	-41.58
674.977	3.42
675.423	-30.58
675.868	10.42
676.314	-16.58
676.759	71.42
677.205	-81.58
677.65	-87.58
678.095	-70.58
678.541	14.42
678.986	-45.58
679.431	-105.58
679.877	-25.58
680.322	-18.58
680.767	-30.58
681.212	-50.58
681.658	-31.58
682.103	-108.58
682.548	-6.58
682.993	15.42
683.438	-26.58
683.883	-45.58
684.328	-29.58
684.773	-80.58
685.218	-12.58
685.663	-30.58
686.108	-88.58
686.553	-8.58
686.998	-35.58
687.443	7.42
687.887	-33.58
688.332	-42.58
688.777	-59.58
689.222	-39.58
689.667	-59.58
690.111	41.42
690.556	-36.58
691.001	-26.58
691.445	121.42
691.89	-69.58
692.334	-100.58
692.779	-33.58
693.223	-94.58
693.668	-5.58
694.112	-35.58
694.557	-67.58
695.001	-42.58
695.446	-74.58
695.89	-34.58
696.334	31.42
696.779	-53.58
697.223	-44.58
697.667	-4.58
698.112	-74.58
698.556	-55.58
699	-68.58
699.444	-115.58
699.888	-21.58
700.332	25.42
700.777	-90.58
701.221	-49.58
701.665	86.42
702.109	-91.58
702.553	49.42
702.997	14.42
703.441	-33.58
703.885	-101.58
704.328	-38.58
704.772	-40.58
705.216	-52.58
705.66	-77.58
706.104	-4.58
706.548	-84.58
706.991	-133.58
707.435	-24.58
707.879	-79.58
708.322	-74.58
708.766	-44.58
709.21	-5.58
709.653	-58.58
710.097	-5.58
710.54	-17.58
710.984	-58.58
711.427	-33.58
711.871	-70.58
712.314	360.42
712.758	-53.58
713.201	25.42
713.644	-36.58
714.088	28.42
714.531	1.42
714.974	-60.58
715.418	-11.58
715.861	-22.58
716.304	-22.58
716.747	-44.58
717.19	-49.58
717.634	-32.58
718.077	-57.58
718.52	-112.58
718.963	-29.58
719.406	-98.58
719.849	-26.58
720.292	-15.58
720.735	-90.58
721.178	-7.58
721.621	-57.58
722.063	-9.58
722.506	14.42
722.949	15.42
723.392	-48.58
723.835	-76.58
724.277	-45.58
724.72	-44.58
725.163	-38.58
725.605	-36.58
726.048	-86.58
726.491	-52.58
726.933	10.42
727.376	-42.58
727.818	-118.58
728.261	-57.58
728.703	-5.58
729.146	-54.58
729.588	-30.58
730.031	-31.58
730.473	30.42
730.916	-33.58
731.358	-69.58
731.8	-28.58
732.242	-28.58
732.685	-77.58
733.127	-43.58
733.569	-21.58
734.011	-111.58
734.453	-12.58
734.896	-12.58
735.338	-69.58
735.78	-10.58
736.222	-105.58
736.664	-42.58
737.106	-99.58
737.548	-26.58
737.99	10.42
738.432	-6.58
738.874	-32.58
739.315	-56.58
739.757	-39.58
740.199	-53.58
740.641	-108.58
741.083	-115.58
741.524	11.42
741.966	-91.58
742.408	-10.58
742.849	-64.58
743.291	-79.58
743.733	28.42
744.174	-55.58
744.616	-88.58
745.057	-0.58
745.499	-111.58
745.94	-46.58
746.382	-23.58
746.823	0.42
747.265	-101.58
747.706	-72.58
748.147	4.42
748.589	-27.58
749.03	-20.58
749.471	-73.58
749.913	-33.58
750.354	-34.58
750.795	-65.58
751.236	-8.58
751.677	-26.58
752.118	-29.58
752.559	116.42
753.001	-25.58
753.442	-33.58
753.883	45.42
754.324	-53.58
754.765	-80.58
755.205	-11.58
755.646	-26.58
756.087	-20.58
756.528	44.42
756.969	-34.58
757.41	-49.58
757.851	24.42
758.291	-63.58
758.732	-34.58
759.173	-92.58
759.613	-10.58
760.054	-48.58
760.495	-47.58
760.935	-81.58
761.376	-65.58
761.816	-71.58
762.257	-27.58
762.697	-47.58
763.138	3.42
763.578	6.42
764.019	177.42
764.459	19.42
764.899	-10.58
765.34	51.42
765.78	43.42
766.22	-13.58
766.661	30.42
767.101	49.42
767.541	9.42
767.981	83.42
768.421	40.42
768.861	77.42
769.302	1.42
769.742	86.42
770.182	148.42
770.622	204.42
771.062	122.42
771.502	232.42
771.942	142.42
772.382	278.42
772.821	223.42
773.261	249.42
773.701	261.42
774.141	280.42
774.581	347.42
775.02	329.42
775.46	311.42
775.9	383.42
776.34	473.42
776.779	553.42
777.219	404.42
777.658	467.42
778.098	555.42
778.538	527.42
778.977	635.42
779.417	678.42
779.856	701.42
780.295	634.42
780.735	696.42
781.174	773.42
781.614	772.42
782.053	898.42
782.492	783.42
782.931	893.42
783.371	899.42
783.81	959.42
784.249	1071.42
784.688	1027.42
785.127	1163.42
785.567	1101.42
786.006	1218.42
786.445	1154.42
786.884	1266.42
787.323	1191.42
787.762	1300.42
788.201	1304.42
788.64	1449.42
789.079	1463.42
789.517	1459.42
789.956	1573.42
790.395	1688.42
790.834	1705.42
791.273	1671.42
791.711	1601.42
792.15	1677.42
792.589	1830.42
793.028	1722.42
793.466	1698.42
793.905	1857.42
794.343	1773.42
794.782	1822.42
795.22	1882.42
795.659	1907.42
796.097	2075.42
796.536	2020.42
796.974	2052.42
797.413	1941.42
797.851	1998.42
798.289	2026.42
798.728	2019.42
799.166	2091.42
799.604	2108.42
800.043	2035.42
800.481	2098.42
800.919	1943.42
801.357	1919.42
801.795	2150.42
802.233	2037.42
802.672	1989.42
803.11	1968.42
803.548	1851.42
803.986	1867.42
804.424	1851.42
804.862	1850.42
805.299	1816.42
805.737	1703.42
806.175	1745.42
806.613	1493.42
807.051	1571.42
807.489	1582.42
807.926	1533.42
808.364	1419.42
808.802	1512.42
809.24	1308.42
809.677	1176.42
810.115	1200.42
810.552	1251.42
810.99	1157.42
811.427	1184.42
811.865	1001.42
812.303	953.42
812.74	876.42
813.177	818.42
813.615	756.42
814.052	825.42
814.49	814.42
814.927	770.42
815.364	707.42
815.801	613.42
816.239	610.42
816.676	593.42
817.113	486.42
817.55	451.42
817.987	414.42
818.425	369.42
818.862	356.42
819.299	359.42
819.736	298.42
820.173	362.42
820.61	274.42
821.047	286.42
821.484	372.42
821.92	233.42
822.357	294.42
822.794	201.42
823.231	98.42
823.668	283.42
824.105	129.42
824.541	110.42
824.978	128.42
825.415	62.42
825.851	129.42
826.288	10.42
826.725	132.42
827.161	109.42
827.598	110.42
828.034	44.42
828.471	-36.58
828.907	61.42
829.344	22.42
829.78	14.42
830.216	-11.58
830.653	49.42
831.089	35.42
831.525	53.42
831.962	15.42
832.398	-7.58
832.834	-22.58
833.27	7.42
833.707	-25.58
834.143	19.42
834.579	66.42
835.015	-84.58
835.451	-63.58
835.887	-5.58
836.323	-1.58
836.759	-74.58
837.195	7.42
837.631	3.42
838.067	-32.58
838.503	59.42
838.938	15.42
839.374	-58.58
839.81	199.42
840.246	-167.58
840.682	0.42
841.117	-58.58
841.553	9.42
841.989	-38.58
842.424	-17.58
842.86	-41.58
843.295	-48.58
843.731	-20.58
844.166	-29.58
844.602	-80.58
845.037	-0.58
845.473	-123.58
845.908	28.42
846.344	-24.58
846.779	-79.58
847.214	-71.58
847.649	-8.58
848.085	1.42
848.52	-51.58
848.955	-48.58
849.39	-70.58
849.826	-41.58
850.261	-57.58
850.696	-70.58
851.131	-25.58
851.566	-61.58
852.001	-63.58
852.436	4.42
852.871	2.42
853.306	-4.58
853.741	-73.58
854.176	-35.58
854.61	-17.58
855.045	-35.58
855.48	7.42
855.915	-82.58
856.35	-49.58
856.784	-21.58
857.219	-22.58
857.654	-32.58
858.088	-113.58
858.523	-68.58
858.958	-53.58
859.392	-37.58
859.827	-77.58
860.261	-104.58
860.696	-75.58
861.13	-31.58
861.564	-11.58
861.999	-86.58
862.433	-96.58
862.868	-79.58
863.302	-21.58
863.736	-67.58
864.17	-52.58
864.605	-100.58
